選舉區,登記日期,姓名,推薦之政黨,備註
嘉義縣民雄鄉第3選舉區,115/09/03,何炎山,無,
嘉義縣溪口鄉第1選舉區,115/08/31,洪雪玲,無,
嘉義縣溪口鄉第1選舉區,115/09/01,張旭昇,無,
嘉義縣溪口鄉第1選舉區,115/09/02,詹明宗,無,
嘉義縣溪口鄉第1選舉區,115/09/02,邱淑玲,無,
嘉義縣溪口鄉第1選舉區,115/09/02,劉耀淳,無,
嘉義縣溪口鄉第1選舉區,115/09/02,張麗美,無,
嘉義縣溪口鄉第1選舉區,115/09/03,邱偕愷,無,
嘉義縣溪口鄉第2選舉區,115/08/31,邱翠雲,無,
嘉義縣溪口鄉第2選舉區,115/08/31,賴俊吉,無,
嘉義縣溪口鄉第2選舉區,115/08/31,吳世舟,無,
嘉義縣溪口鄉第2選舉區,115/09/02,王明居,無,
嘉義縣溪口鄉第2選舉區,115/09/02,蔡錦雯,無,
嘉義縣溪口鄉第2選舉區,115/09/02,王春森,無,
嘉義縣溪口鄉第2選舉區,115/09/02,陳勝雄,無,
嘉義縣溪口鄉第2選舉區,115/09/04,鐘振升,無,
嘉義縣新港鄉第1選舉區,115/09/02,林永宏,無,
嘉義縣新港鄉第1選舉區,115/09/02,洪聖桐,無,
嘉義縣新港鄉第1選舉區,115/09/02,林居宏,無,
嘉義縣新港鄉第1選舉區,115/09/02,洪鴻然,無,
嘉義縣新港鄉第1選舉區,115/09/02,嚴崴駿,無,
嘉義縣新港鄉第1選舉區,115/09/02,蔡錦屏,無,
嘉義縣新港鄉第1選舉區,115/09/03,林嘉慶,無,
嘉義縣新港鄉第1選舉區,115/09/04,洪秀惠,無,
嘉義縣新港鄉第2選舉區,115/08/31,黃恆智,無,
嘉義縣新港鄉第2選舉區,115/09/02,江筱芃,無,
嘉義縣新港鄉第2選舉區,115/09/02,林宸志,無,
嘉義縣新港鄉第2選舉區,115/09/02,吳石城,無,
嘉義縣新港鄉第2選舉區,115/09/03,林國富,無,
嘉義縣新港鄉第2選舉區,115/09/04,林振成,無,
嘉義縣新港鄉第2選舉區,115/09/04,林佳昇,無,
嘉義縣六腳鄉第1選舉區,115/09/01,黃善,無,
嘉義縣六腳鄉第1選舉區,115/09/02,賴淑眞,無,
嘉義縣六腳鄉第1選舉區,115/09/02,王心俞,無,
嘉義縣六腳鄉第1選舉區,115/09/02,黃頌和,無,
嘉義縣六腳鄉第1選舉區,115/09/02,黃致雄,無,
嘉義縣六腳鄉第1選舉區,115/09/02,王雅玲,無,
嘉義縣六腳鄉第1選舉區,115/09/03,黃英文,無,
嘉義縣六腳鄉第1選舉區,115/09/03,林宗茂,無,
嘉義縣六腳鄉第1選舉區,115/09/04,陳文俊,無,
嘉義縣六腳鄉第2選舉區,115/08/31,黃君財,無,
嘉義縣六腳鄉第2選舉區,115/08/31,蘇彬福,無,
嘉義縣六腳鄉第2選舉區,115/08/31,蔡弘儀,無,
嘉義縣六腳鄉第2選舉區,115/09/01,陳寶賢,無,
嘉義縣六腳鄉第2選舉區,115/09/01,蘇渝庭,無,
嘉義縣六腳鄉第2選舉區,115/09/02,黃忠河,無,
嘉義縣六腳鄉第2選舉區,115/09/03,蘇國華,無,
嘉義縣六腳鄉第2選舉區,115/09/03,角麗卿,無,
嘉義縣六腳鄉第2選舉區,115/09/04,陳誌源,無,
嘉義縣六腳鄉第3選舉區,115/09/02,廖法志,無,
嘉義縣六腳鄉第3選舉區,115/09/02,謝守吉,無,
嘉義縣六腳鄉第3選舉區,115/09/03,周宗吉,無,
嘉義縣東石鄉第1選舉區,115/08/31,黃錫駒,無,
嘉義縣東石鄉第1選舉區,115/09/02,黃秋吉,無,
嘉義縣東石鄉第1選舉區,115/09/03,黃東岳,無,
嘉義縣東石鄉第2選舉區,115/09/02,徐明勲,民主進步黨,
嘉義縣東石鄉第2選舉區,115/09/02,黃碧瑜,無,
嘉義縣東石鄉第2選舉區,115/09/04,蔡淑惠,無,
嘉義縣東石鄉第2選舉區,115/09/04,陳振峰,中國國民黨,
嘉義縣東石鄉第3選舉區,115/08/31,李佳麟,無,
嘉義縣東石鄉第3選舉區,115/08/31,鄭存佑,無,
嘉義縣東石鄉第3選舉區,115/08/31,蕭世禾,無,
嘉義縣東石鄉第3選舉區,115/09/02,陳建聰,無,
嘉義縣東石鄉第3選舉區,115/09/02,柯淑勤,無,
嘉義縣東石鄉第3選舉區,115/09/03,陳朝順,無,
嘉義縣義竹鄉第1選舉區,115/08/31,翁麗玲,無,
嘉義縣義竹鄉第1選舉區,115/08/31,黃俊銘,無,
嘉義縣義竹鄉第1選舉區,115/09/01,林翁芷圉,無,
嘉義縣義竹鄉第1選舉區,115/09/01,李維傑,無,
嘉義縣義竹鄉第1選舉區,115/09/02,翁明收,無,
嘉義縣義竹鄉第1選舉區,115/09/04,蕭惠薰,中國國民黨,
嘉義縣義竹鄉第1選舉區,115/09/04,顏孝宇,無,
嘉義縣義竹鄉第2選舉區,115/09/01,黃玉慧,無,
嘉義縣義竹鄉第2選舉區,115/09/01,郭崑山,無,
嘉義縣義竹鄉第2選舉區,115/09/02,黃金獅,無,
嘉義縣義竹鄉第2選舉區,115/09/02,顏正惠,無,
嘉義縣義竹鄉第2選舉區,115/09/02,郭高鳴,無,
嘉義縣義竹鄉第2選舉區,115/09/02,丁洧騰,無,
嘉義縣義竹鄉第2選舉區,115/09/02,郭雅玲,無,
嘉義縣義竹鄉第2選舉區,115/09/04,吳素美,中國國民黨,
嘉義縣義竹鄉第2選舉區,115/09/04,蕭加朗,無,
嘉義縣鹿草鄉第1選舉區,115/09/01,劉永得,無,
嘉義縣鹿草鄉第1選舉區,115/09/02,施水亮,無,
嘉義縣鹿草鄉第1選舉區,115/09/02,張意憬,無,
嘉義縣鹿草鄉第1選舉區,115/09/02,李樹明,無,
嘉義縣鹿草鄉第1選舉區,115/09/02,張材富,無,
嘉義縣鹿草鄉第1選舉區,115/09/03,宗僑英,無,
嘉義縣鹿草鄉第2選舉區,115/09/02,陳旭池,無,
嘉義縣鹿草鄉第2選舉區,115/09/02,劉寶玉,無,
嘉義縣鹿草鄉第2選舉區,115/09/02,蔡朝陽,無,
嘉義縣鹿草鄉第2選舉區,115/09/02,洪崇聖,無,
嘉義縣鹿草鄉第2選舉區,115/09/03,黃淑華,無,
嘉義縣鹿草鄉第2選舉區,115/09/04,施坤霖,無,
嘉義縣鹿草鄉第3選舉區,115/09/02,江龍飛,無,
嘉義縣鹿草鄉第3選舉區,115/09/04,黃水來,無,
嘉義縣水上鄉第1選舉區,115/09/01,蔡宗河,無,
嘉義縣水上鄉第1選舉區,115/09/02,劉育嘉,無,
嘉義縣水上鄉第1選舉區,115/09/03,蕭麗卿,無,
嘉義縣水上鄉第1選舉區,115/09/03,吳建霖,無,
嘉義縣水上鄉第1選舉區,115/09/03,賴建平,無,
嘉義縣水上鄉第1選舉區,115/09/03,王笙羽,中國國民黨,
嘉義縣水上鄉第2選舉區,115/09/02,王勇安,無,
嘉義縣水上鄉第2選舉區,115/09/02,林秀瑩,無,
嘉義縣水上鄉第2選舉區,115/09/02,王國智,無,
嘉義縣水上鄉第2選舉區,115/09/02,張當在,無,
嘉義縣水上鄉第2選舉區,115/09/02,黃淑雲,無,
嘉義縣水上鄉第2選舉區,115/09/03,王曙柏,中國國民黨,
嘉義縣水上鄉第3選舉區,115/08/31,陸怡蓁,無,
嘉義縣水上鄉第3選舉區,115/09/02,簡瑞峰,中國國民黨,
嘉義縣水上鄉第3選舉區,115/09/02,林鳴洲,無,
嘉義縣水上鄉第3選舉區,115/09/02,林芳琪,中國國民黨,
嘉義縣水上鄉第3選舉區,115/09/02,葉儷璇,無,
嘉義縣水上鄉第3選舉區,115/09/02,黃詠隆,無,
嘉義縣水上鄉第3選舉區,115/09/03,彭孟僑,無,
嘉義縣中埔鄉第1選舉區,115/08/31,陳志瑝,無,
嘉義縣中埔鄉第1選舉區,115/09/02,羅玉梅,無,
嘉義縣中埔鄉第1選舉區,115/09/02,李昱蓉,無,
嘉義縣中埔鄉第1選舉區,115/09/02,侯來吉,無,
嘉義縣中埔鄉第1選舉區,115/09/03,黃世昌,無,
嘉義縣中埔鄉第1選舉區,115/09/03,謝玉妙,無,
嘉義縣中埔鄉第2選舉區,115/08/31,趙國揚,無,
嘉義縣中埔鄉第2選舉區,115/09/02,龔政忠,無,
嘉義縣中埔鄉第2選舉區,115/09/02,葉芝瑜,無,
嘉義縣中埔鄉第2選舉區,115/09/03,王榞浤,無,
嘉義縣中埔鄉第2選舉區,115/09/04,鄭豐富,無,
嘉義縣中埔鄉第3選舉區,115/09/01,邱銀海,無,
嘉義縣中埔鄉第3選舉區,115/09/02,林捷夷,無,
嘉義縣中埔鄉第3選舉區,115/09/02,陳明哲,無,
嘉義縣中埔鄉第3選舉區,115/09/03,劉月幼,無,
嘉義縣中埔鄉第3選舉區,115/09/04,范仲傑,無,
嘉義縣竹崎鄉第1選舉區,115/09/02,黃瑞堂,無,
嘉義縣竹崎鄉第1選舉區,115/09/02,邱韻潔,無,
嘉義縣竹崎鄉第1選舉區,115/09/02,林佳慧,無,
嘉義縣竹崎鄉第1選舉區,115/09/03,吳明霞,無,
嘉義縣竹崎鄉第1選舉區,115/09/03,黃清標,無,
嘉義縣竹崎鄉第1選舉區,115/09/03,吳金輝,中國國民黨,
嘉義縣竹崎鄉第1選舉區,115/09/03,蔡瀧賢,無,
嘉義縣竹崎鄉第1選舉區,115/09/04,戴嘉宏,無,
嘉義縣竹崎鄉第2選舉區,115/09/02,姚再生,無,
嘉義縣竹崎鄉第2選舉區,115/09/02,鍾佳妘,無,
嘉義縣竹崎鄉第2選舉區,115/09/02,許坤生,無,
嘉義縣竹崎鄉第2選舉區,115/09/03,林進文,無,
嘉義縣竹崎鄉第2選舉區,115/09/03,邱振財,無,
嘉義縣竹崎鄉第2選舉區,115/09/04,蕭舜堅,無,
嘉義縣竹崎鄉第3選舉區,115/09/01,王瑄愉,無,
嘉義縣竹崎鄉第3選舉區,115/09/02,葉育誠,無,
嘉義縣竹崎鄉第3選舉區,115/09/02,王永清,無,
嘉義縣竹崎鄉第3選舉區,115/09/03,翁俊宏,無,
嘉義縣梅山鄉第1選舉區,115/09/01,賴韋伶,無,
嘉義縣梅山鄉第1選舉區,115/09/03,陳啟南,無,
嘉義縣梅山鄉第1選舉區,115/09/03,林明仕,無,
嘉義縣梅山鄉第1選舉區,115/09/03,謝簡秀吉,無,
嘉義縣梅山鄉第1選舉區,115/09/03,陳羿璋,無,
嘉義縣梅山鄉第1選舉區,115/09/03,林振煌,無,
嘉義縣梅山鄉第1選舉區,115/09/03,鍾孟殷,無,
嘉義縣梅山鄉第1選舉區,115/09/03,高義清,無,
嘉義縣梅山鄉第1選舉區,115/09/03,張燕秀,無,
嘉義縣梅山鄉第1選舉區,115/09/04,簡志騰,無,
嘉義縣梅山鄉第2選舉區,115/09/02,王啟銘,無,
嘉義縣梅山鄉第2選舉區,115/09/03,林彥成,無,
嘉義縣梅山鄉第2選舉區,115/09/03,沈盈論,無,
嘉義縣梅山鄉第3選舉區,115/09/02,吳名周,無,
嘉義縣梅山鄉第3選舉區,115/09/03,林俊謀,無,
嘉義縣梅山鄉第3選舉區,115/09/03,蔡坤堂,無,
嘉義縣梅山鄉第3選舉區,115/09/03,陳皇評,無,
嘉義縣梅山鄉第3選舉區,115/09/04,葉韋辰,無,
嘉義縣番路鄉第1選舉區,115/08/31,劉耀隆,無,
嘉義縣番路鄉第1選舉區,115/09/03,游文嘉,無,
嘉義縣番路鄉第1選舉區,115/09/03,游詩嫻,無,
嘉義縣番路鄉第1選舉區,115/09/03,林政輝,無,
嘉義縣番路鄉第1選舉區,115/09/03,周昆輝,無,
嘉義縣番路鄉第1選舉區,115/09/03,蔡宏武,無,
嘉義縣番路鄉第1選舉區,115/09/03,林慧君,無,
嘉義縣番路鄉第1選舉區,115/09/03,羅勝國,無,
嘉義縣番路鄉第2選舉區,115/08/31,林瑞英,無,
嘉義縣番路鄉第2選舉區,115/08/31,陳正昇,無,
嘉義縣番路鄉第2選舉區,115/09/02,丁秀蘭,無,
嘉義縣番路鄉第2選舉區,115/09/03,林宜清,無,
嘉義縣番路鄉第2選舉區,115/09/03,洪研蘋,無,
嘉義縣番路鄉第2選舉區,115/09/03,陳良興,無,
嘉義縣大埔鄉第1選舉區,115/08/31,曾耀輝,無,
嘉義縣大埔鄉第1選舉區,115/08/31,洪平玉,無,
嘉義縣大埔鄉第1選舉區,115/09/03,黃陳彩秀,無,
嘉義縣大埔鄉第1選舉區,115/09/04,簡麗霞,無,
嘉義縣大埔鄉第1選舉區,115/09/04,陳木全,無,
嘉義縣大埔鄉第2選舉區,115/09/01,陳侑崙,無,
嘉義縣大埔鄉第2選舉區,115/09/02,劉建聰,無,
嘉義縣大埔鄉第2選舉區,115/09/02,陳癸全,無,
嘉義縣大埔鄉第2選舉區,115/09/03,楊見義,無,
嘉義縣阿里山鄉第1選舉區,115/08/31,許瑞評,無,
嘉義縣阿里山鄉第1選舉區,115/08/31,徐子豪,無,
嘉義縣阿里山鄉第2選舉區,115/08/31,林清良,無,
嘉義縣阿里山鄉第2選舉區,115/08/31,武建剛,無,
嘉義縣阿里山鄉第2選舉區,115/09/02,汪之龍,無,
嘉義縣阿里山鄉第2選舉區,115/09/04,安克志,無,
嘉義縣阿里山鄉第3選舉區,115/09/01,莊榮貴,無,
嘉義縣阿里山鄉第3選舉區,115/09/03,李錦華,無,
嘉義縣阿里山鄉第3選舉區,115/09/04,安麗花,無,
屏東縣屏東市第1選舉區,115/09/02,倪進文,無,
屏東縣屏東市第1選舉區,115/09/04,温佩芬,無,
屏東縣屏東市第2選舉區,115/09/01,吳漢霖,無,
屏東縣屏東市第2選舉區,115/09/01,李朝智,無,
屏東縣屏東市第2選舉區,115/09/02,王國耀,民主進步黨,
屏東縣屏東市第2選舉區,115/09/02,李玉萍,中國國民黨,
屏東縣屏東市第2選舉區,115/09/02,林凱駖,無,
屏東縣屏東市第2選舉區,115/09/03,邱郁邯,中國國民黨,
屏東縣屏東市第2選舉區,115/09/03,邱榮智,民主進步黨,
屏東縣屏東市第2選舉區,115/09/03,傅建雄,中國國民黨,
屏東縣屏東市第2選舉區,115/09/04,陳建隆,無,
屏東縣屏東市第3選舉區,115/08/31,曾文章,無,
屏東縣屏東市第3選舉區,115/08/31,吳尤敏,無,
屏東縣屏東市第3選舉區,115/09/02,嚴詠馨,中國國民黨,
屏東縣屏東市第3選舉區,115/09/02,邱水吉,無,
屏東縣屏東市第3選舉區,115/09/02,李秀䅿,民主進步黨,
屏東縣屏東市第3選舉區,115/09/02,林淑香,中國國民黨,
屏東縣屏東市第3選舉區,115/09/02,簡美麗,無,
屏東縣屏東市第3選舉區,115/09/02,林順治,無,
屏東縣屏東市第3選舉區,115/09/02,吳連得,中國國民黨,
屏東縣屏東市第3選舉區,115/09/02,林金展,中國國民黨,
屏東縣屏東市第3選舉區,115/09/03,楊東益,中國國民黨,
屏東縣屏東市第3選舉區,115/09/03,林仁傑,民主進步黨,
屏東縣屏東市第3選舉區,115/09/04,李進是,民主進步黨,
屏東縣屏東市第4選舉區,115/08/31,錢權宏,無,
屏東縣屏東市第4選舉區,115/08/31,樊瑞川,中國國民黨,
屏東縣屏東市第4選舉區,115/09/01,林詠智,民主進步黨,
屏東縣屏東市第4選舉區,115/09/01,李燕妮,中國國民黨,
屏東縣屏東市第4選舉區,115/09/02,林韋呈,中國國民黨,
屏東縣屏東市第4選舉區,115/09/02,何來成,中國國民黨,
屏東縣屏東市第4選舉區,115/09/02,李漢鐘,無,
屏東縣屏東市第4選舉區,115/09/02,謝雪鳳,中國國民黨,
屏東縣屏東市第4選舉區,115/09/02,張耀文,民主進步黨,
屏東縣屏東市第4選舉區,115/09/02,蔡孟襦,無,
屏東縣屏東市第4選舉區,115/09/02,葉品澤,中國國民黨,
屏東縣屏東市第4選舉區,115/09/02,古富財,無,
屏東縣屏東市第4選舉區,115/09/02,游子昂,台灣綠黨,
屏東縣屏東市第4選舉區,115/09/03,郭泰安,台灣民眾黨,
屏東縣屏東市第4選舉區,115/09/03,王偉華,中國國民黨,
屏東縣屏東市第4選舉區,115/09/03,江芳裕,中國國民黨,
屏東縣潮州鎮第1選舉區,115/08/31,鍾任勇,無,
屏東縣潮州鎮第1選舉區,115/09/01,謝京翰,無,
屏東縣潮州鎮第1選舉區,115/09/01,倪建興,民主進步黨,
屏東縣潮州鎮第1選舉區,115/09/02,王淑珠,中國國民黨,
屏東縣潮州鎮第1選舉區,115/09/02,管能弘,無,
屏東縣潮州鎮第1選舉區,115/09/02,廖進源,民主進步黨,
屏東縣潮州鎮第1選舉區,115/09/02,葉俊宏,無,
屏東縣潮州鎮第1選舉區,115/09/02,陳孟涵,無,
屏東縣潮州鎮第1選舉區,115/09/02,黃佩茵,無,
屏東縣潮州鎮第1選舉區,115/09/03,陳貴鵬,無,
屏東縣潮州鎮第1選舉區,115/09/03,林耀宗,台灣民眾黨,
屏東縣潮州鎮第2選舉區,115/08/31,李明輝,無,
屏東縣潮州鎮第2選舉區,115/09/01,翁梓豈,無,
屏東縣潮州鎮第2選舉區,115/09/02,王俞森,中國國民黨,
屏東縣潮州鎮第2選舉區,115/09/02,陳素春,民主進步黨,
屏東縣潮州鎮第2選舉區,115/09/02,賴卜瑋,無,
屏東縣潮州鎮第2選舉區,115/09/02,陳裕銘,無,
屏東縣潮州鎮第2選舉區,115/09/02,陳國易,無,
屏東縣潮州鎮第2選舉區,115/09/03,鄭惠瓊,無,
屏東縣潮州鎮第2選舉區,115/09/03,吳承紘,中國國民黨,
屏東縣潮州鎮第2選舉區,115/09/03,賴昱豪,無,
屏東縣潮州鎮第3選舉區,115/09/03,陳貞亮,無,
屏東縣潮州鎮第3選舉區,115/09/04,高瑞坤,無,
屏東縣東港鎮第1選舉區,115/09/02,林立婷,無,
屏東縣東港鎮第1選舉區,115/09/02,洪慶田,民主進步黨,
屏東縣東港鎮第1選舉區,115/09/02,蘇珉賢,中國國民黨,
屏東縣東港鎮第1選舉區,115/09/03,陳梅香,無,
屏東縣東港鎮第1選舉區,115/09/03,王俊文,無,
屏東縣東港鎮第1選舉區,115/09/03,黃俊嵐,民主進步黨,
屏東縣東港鎮第2選舉區,115/09/03,蔡振茂,無,
屏東縣東港鎮第2選舉區,115/09/03,李冠賢,無,
屏東縣東港鎮第3選舉區,115/08/31,蘇水明,無,
屏東縣東港鎮第3選舉區,115/09/01,,無,
屏東縣東港鎮第3選舉區,115/09/02,葉信興,無,
屏東縣東港鎮第3選舉區,115/09/02,謝名覲,無,
屏東縣東港鎮第3選舉區,115/09/03,黃青慧,民主進步黨,
屏東縣東港鎮第4選舉區,115/08/31,吳金福,中國國民黨,
屏東縣東港鎮第4選舉區,115/08/31,蘇順利,無,
屏東縣東港鎮第4選舉區,115/09/01,劉國明,中國國民黨,
屏東縣東港鎮第4選舉區,115/09/01,林清發,民主進步黨,
屏東縣東港鎮第4選舉區,115/09/03,蘇保書,無,
屏東縣東港鎮第4選舉區,115/09/03,王世美,無,
屏東縣恆春鎮第1選舉區,115/09/02,楊志偉,中國國民黨,
屏東縣恆春鎮第1選舉區,115/09/03,陳進忠,無,
屏東縣恆春鎮第1選舉區,115/09/04,周美鳯,無,
屏東縣恆春鎮第1選舉區,115/09/04,游家銘,中國國民黨,
屏東縣恆春鎮第2選舉區,115/09/01,詹秋月,無,
屏東縣恆春鎮第2選舉區,115/09/01,劉洋生,無,
屏東縣恆春鎮第2選舉區,115/09/02,曾乙城,無,
屏東縣恆春鎮第2選舉區,115/09/02,龔定為,中國國民黨,
屏東縣恆春鎮第2選舉區,115/09/02,盧燕豐,無,
屏東縣恆春鎮第2選舉區,115/09/04,龔慶章,無,
屏東縣恆春鎮第2選舉區,115/09/04,陳進興,無,
屏東縣恆春鎮第3選舉區,115/09/01,傅詮祐,無,
屏東縣恆春鎮第3選舉區,115/09/02,陳厚仁,無,
屏東縣恆春鎮第3選舉區,115/09/02,方俊尉,無,
屏東縣恆春鎮第3選舉區,115/09/02,吳啓春,無,
屏東縣恆春鎮第3選舉區,115/09/04,吳益章,無,
屏東縣恆春鎮第3選舉區,115/09/04,許恒榮,無,
屏東縣恆春鎮第4選舉區,115/09/02,陳進義,無,
屏東縣恆春鎮第4選舉區,115/09/03,張盛泉,中國國民黨,
屏東縣恆春鎮第4選舉區,115/09/03,李衍翰,無,
屏東縣恆春鎮第4選舉區,115/09/04,趙記明,無,
屏東縣恆春鎮第4選舉區,115/09/04,潘秀鶯,無,
屏東縣恆春鎮第4選舉區,115/09/04,盧國文,無,
屏東縣萬丹鄉第1選舉區,115/08/31,李奇萬,無,
屏東縣萬丹鄉第1選舉區,115/09/03,陳居首,無,
屏東縣萬丹鄉第1選舉區,115/09/04,洪瑞鳴,無,
屏東縣萬丹鄉第2選舉區,115/08/31,洪維呈,民主進步黨,
屏東縣萬丹鄉第2選舉區,115/09/02,黃美玲,無,
屏東縣萬丹鄉第2選舉區,115/09/02,方天仕,無,
屏東縣萬丹鄉第2選舉區,115/09/02,蔡沄杉,無,
屏東縣萬丹鄉第2選舉區,115/09/02,黃麗伝,中國國民黨,
屏東縣萬丹鄉第2選舉區,115/09/03,李文富,無,
屏東縣萬丹鄉第3選舉區,115/08/31,陳萬能,無,
屏東縣萬丹鄉第3選舉區,115/09/01,蕭朝琴,無,
屏東縣萬丹鄉第3選舉區,115/09/02,李天德,無,
屏東縣萬丹鄉第3選舉區,115/09/04,陳科名,中國國民黨,
屏東縣萬丹鄉第4選舉區,115/09/01,徐銘言,無,
屏東縣萬丹鄉第4選舉區,115/09/01,李徳全,無,
屏東縣萬丹鄉第4選舉區,115/09/02,毛民欽,無,
屏東縣萬丹鄉第4選舉區,115/09/02,羅司倫,無,
屏東縣長治鄉第1選舉區,115/08/31,黃德嬌,中國國民黨,
屏東縣長治鄉第1選舉區,115/09/02,邱炬峰,中國國民黨,
屏東縣長治鄉第1選舉區,115/09/02,鍾任政,無,
屏東縣長治鄉第1選舉區,115/09/02,黃劭瑜,無,
屏東縣長治鄉第1選舉區,115/09/02,邱威文,無,
屏東縣長治鄉第1選舉區,115/09/03,黃志仁,無,
屏東縣長治鄉第2選舉區,115/09/01,邱文嶽,無,
屏東縣長治鄉第2選舉區,115/09/02,林木生,無,
屏東縣長治鄉第2選舉區,115/09/02,廖德進,無,
屏東縣長治鄉第2選舉區,115/09/02,黃正中,無,
屏東縣長治鄉第2選舉區,115/09/03,邱光榮,無,
屏東縣長治鄉第2選舉區,115/09/04,葉里仁,無,
屏東縣長治鄉第3選舉區,115/08/31,李清科,無,
屏東縣長治鄉第3選舉區,115/08/31,蘇瑞珉,無,
屏東縣長治鄉第3選舉區,115/09/02,林鳳美,無,
屏東縣長治鄉第3選舉區,115/09/03,陳澤緒,無,
屏東縣麟洛鄉第1選舉區,115/09/01,利志南,民主進步黨,
屏東縣麟洛鄉第1選舉區,115/09/02,李運城,無,
屏東縣麟洛鄉第1選舉區,115/09/03,楊文政,無,
屏東縣麟洛鄉第1選舉區,115/09/04,曾瑞香,無,
屏東縣麟洛鄉第2選舉區,115/09/01,吳森鴻,無,
屏東縣麟洛鄉第2選舉區,115/09/02,邱志憲,無,
屏東縣麟洛鄉第2選舉區,115/09/02,鍾孝志,無,
屏東縣麟洛鄉第2選舉區,115/09/02,王聖蕙,無,
屏東縣麟洛鄉第2選舉區,115/09/03,謝禮治,無,
屏東縣麟洛鄉第2選舉區,115/09/03,徐富楠,無,
屏東縣麟洛鄉第3選舉區,115/08/31,邱春櫻,無,
屏東縣麟洛鄉第3選舉區,115/08/31,彭吉男,無,
屏東縣麟洛鄉第3選舉區,115/09/01,賴任龍,民主進步黨,
屏東縣麟洛鄉第3選舉區,115/09/02,徐淑亮,無,
屏東縣麟洛鄉第3選舉區,115/09/04,許煥昌,無,
屏東縣麟洛鄉第4選舉區,115/08/31,馮和源,無,
屏東縣麟洛鄉第4選舉區,115/09/02,謝宗翰,無,
屏東縣麟洛鄉第4選舉區,115/09/02,陳光裕,無,
屏東縣麟洛鄉第4選舉區,115/09/02,陳勝隆,無,
屏東縣麟洛鄉第4選舉區,115/09/02,徐暢廷,無,
屏東縣麟洛鄉第4選舉區,115/09/03,劉志德,無,
屏東縣麟洛鄉第4選舉區,115/09/04,劉文山,無,
屏東縣九如鄉第1選舉區,115/09/01,周澄安,無,
屏東縣九如鄉第1選舉區,115/09/01,周秀緞,無,
屏東縣九如鄉第1選舉區,115/09/02,許仁壽,無,
屏東縣九如鄉第1選舉區,115/09/02,陳高進,無,
屏東縣九如鄉第1選舉區,115/09/03,陳坤旗,無,
屏東縣九如鄉第1選舉區,115/09/03,楊豐任,無,
屏東縣九如鄉第2選舉區,115/08/31,余蟬娟,無,
屏東縣九如鄉第2選舉區,115/09/01,黃顯樑,無,
屏東縣九如鄉第2選舉區,115/09/01,黃文俊,無,
屏東縣九如鄉第2選舉區,115/09/01,林鈴巡,無,
屏東縣九如鄉第2選舉區,115/09/02,黃凱麟,無,
屏東縣九如鄉第2選舉區,115/09/02,林志誠,無,
屏東縣九如鄉第2選舉區,115/09/03,劉永進,無,
屏東縣九如鄉第3選舉區,115/08/31,陳清進,無,
屏東縣九如鄉第3選舉區,115/09/01,邱文貴,無,
屏東縣九如鄉第3選舉區,115/09/02,陳錦銓,無,
屏東縣九如鄉第4選舉區,115/09/01,陳啟亮,無,
屏東縣九如鄉第4選舉區,115/09/02,吳坤益,無,
屏東縣九如鄉第4選舉區,115/09/03,陳春茂,無,
屏東縣里港鄉第1選舉區,115/08/31,楊重鍾,無,
屏東縣里港鄉第1選舉區,115/09/02,楊聰麟,民主進步黨,
屏東縣里港鄉第1選舉區,115/09/02,陳來厚,無,
屏東縣里港鄉第1選舉區,115/09/02,陳芸宣,無,
屏東縣里港鄉第1選舉區,115/09/03,藍國嘉,無,
屏東縣里港鄉第2選舉區,115/08/31,林綿顯,無,
屏東縣里港鄉第2選舉區,115/09/01,林瑞慶,無,
屏東縣里港鄉第2選舉區,115/09/02,林雲益,民主進步黨,
屏東縣里港鄉第2選舉區,115/09/02,林政論,民主進步黨,
屏東縣里港鄉第3選舉區,115/08/31,林明華,無,
屏東縣里港鄉第3選舉區,115/09/01,洪博誼,無,
屏東縣里港鄉第3選舉區,115/09/01,陳清郎,無,
屏東縣里港鄉第3選舉區,115/09/02,陳永松,民主進步黨,
屏東縣里港鄉第3選舉區,115/09/02,陳榮隆,無,
屏東縣里港鄉第4選舉區,115/08/31,吳清麗,無,
屏東縣里港鄉第4選舉區,115/09/01,曾聰諭,無,
屏東縣里港鄉第4選舉區,115/09/02,郭莉文,無,
屏東縣里港鄉第4選舉區,115/09/04,王正霖,無,
屏東縣鹽埔鄉第1選舉區,115/08/31,黃建華,無,
屏東縣鹽埔鄉第1選舉區,115/08/31,楊明郎,無,
屏東縣鹽埔鄉第1選舉區,115/09/01,呂昭東,無,
屏東縣鹽埔鄉第1選舉區,115/09/02,王妙津,無,
屏東縣鹽埔鄉第1選舉區,115/09/02,王國和,無,
屏東縣鹽埔鄉第1選舉區,115/09/02,林慶豐,無,
屏東縣鹽埔鄉第1選舉區,115/09/02,陳美如,無,
屏東縣鹽埔鄉第1選舉區,115/09/03,郭添登,無,
屏東縣鹽埔鄉第2選舉區,115/09/02,陳建州,無,
屏東縣鹽埔鄉第2選舉區,115/09/02,葉明寬,無,
屏東縣鹽埔鄉第3選舉區,115/08/31,吳勝雄,無,
屏東縣鹽埔鄉第3選舉區,115/09/02,郭榮俊,無,
屏東縣鹽埔鄉第3選舉區,115/09/02,陳國基,無,
屏東縣鹽埔鄉第3選舉區,115/09/02,鄭仁德,無,
